TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,TAS19,ER30000,ER30001,ER30002,ER31988,ER31989,ER32000,ER32022,ER32034,ER32036,ER32049,V17701,V17703,V17798,ER30642,ER30643,ER30644,ER30645,ER30653,ER30657,ER30659,V19001,V19003,V19098,ER30689,ER30690,ER30691,ER30692,ER30699,ER30703,V20301,V20303,V20398,ER30733,ER30734,ER30735,ER30736,ER30744,ER30748,V21601,V21603,ER30806,ER30807,ER30808,ER30809,ER30816,ER30820,ER2001,ER4157,ER33101,ER33102,ER33103,ER33104,ER33111,ER33115,ER5001,ER6997,ER33201,ER33202,ER33203,ER33204,ER33211,ER33215,ER7001,ER9248,ER33301,ER33302,ER33303,ER33304,ER33311,ER33315,ER10001,ER10004,ER33401,ER33402,ER33403,ER33404,ER33411,ER33415,ER13001,ER13005,ER33501,ER33502,ER33503,ER33504,ER33512,ER33516,ER17001,ER17005,ER33601,ER33602,ER33603,ER33604,ER33612,ER33616,ER21001,ER21004,ER33701,ER33702,ER33703,ER33704,ER33712,ER33716,ER25001,ER25004,ER33801,ER33802,ER33803,ER33804,ER33813,ER33817,ER33838F,TA050001,TA050189,TA050953,ER36001,ER36004,ER33901,ER33902,ER33903,ER33904,ER33913,ER33917,ER33938F,TA070001,TA070207,TA070934,ER42001,ER42004,ER34001,ER34002,ER34003,ER34004,ER34016,ER34020,ER34032D,TA090001,TA090222,TA090998,ER47301,ER47304,ER34101,ER34102,ER34103,ER34104,ER34116,ER34119,ER34144D,TA110001,TA110223,TA111140,ER53001,ER53004,ER34201,ER34202,ER34203,ER34204,ER34216,ER34230,ER34251D,TA130001,TA130222,TA131244,ER60001,ER60004,ER34301,ER34302,ER34303,ER34305,ER34317,ER34349,ER34401D,TA150001,TA150214,TA151304,ER66001,ER66004,ER34501,ER34502,ER34503,ER34504,ER34516,ER34548,ER34639,TA170001,TA170204,TA171991,ER72001,ER72004,ER34701,ER34702,ER34703,ER34704,ER34716,ER34752,ER34848,TA190001,TA190257,TA192198
5,,,,1.0,1.0,1.0,1.0,1.0,3,916,36,5,0,2,2,1,2015,1,,,,0,0,0,0,0,0,0,3.0,4.0,3.0,4227,0,0,0,0,0,4.0,4.0,3.0,3326,0,0,0,0,0,4.0,43.0,8028,2,30,1,0,0,6.0,49.0,11969,2,30,1,0,0,6.0,49.0,6060,2,30,2,0,0,6.0,6.0,1207,2,30,3,0,0,7.0,49.0,4922,2,30,4,0,0,8.0,49.0,5535,2,30,6,0,0,6.0,49.0,4629,2,30,8,0,0,8.0,49.0,4657,3,33,10,0,0,6.0,49.0,5182,3,33,12,0,0,0,,,,7.0,49.0,5730,3,33,14,0,0,300,,,,5.0,49.0,3363,3,33,16,2,10,3434,,,,5.0,49.0,3534,3,33,18,1,11,6936,2.0,360.0,0.0,3.0,8.0,7189,2,22,20,3,14,0,2.0,460.0,0.0,1.0,8.0,4342,2,22,22,1,15,0,2.0,360.0,0.0,2.0,8.0,9339,2,20,24,1,16,0,2.0,3255.0,0.0,1.0,45.0,8190,2,20,26,1,16,0,2.0,3255.0,0.0
4,,,1.0,1.0,1.0,,1.0,,3,922,31,5,0,2,0,1,2016,1,3.0,29.0,3.0,4513,3,30,1,0,0,0,3.0,29.0,3.0,8096,3,30,1,0,0,4.0,29.0,3.0,7412,3,30,2,0,0,4.0,29.0,2177,3,30,3,0,0,6.0,34.0,5346,3,30,4,0,0,6.0,34.0,10062,3,30,5,0,0,6.0,34.0,3325,3,30,5,0,0,7.0,34.0,2976,3,30,6,0,0,8.0,34.0,6271,3,30,9,0,0,6.0,34.0,2697,3,30,11,0,0,8.0,34.0,284,3,30,12,0,0,6.0,34.0,2623,3,30,15,0,0,0,,,,7.0,34.0,4353,3,30,17,1,10,2000,,,,5.0,34.0,665,3,30,18,7,12,700,3.0,411.0,0.0,5.0,34.0,4029,3,30,21,1,15,1200,2.0,560.0,0.0,3.0,36.0,6108,1,10,23,1,16,0,2.0,286.0,0.0,1.0,34.0,8627,1,10,25,1,16,0,,,,2.0,34.0,8472,2,20,27,1,16,0,2.0,4620.0,0.0,,,0,0,0,0,0,0,0,,,
1,,,,,1.0,,,,3,922,32,5,0,2,0,0,9999,2,3.0,29.0,2.0,2526,0,0,0,0,0,0,3.0,29.0,2.0,5514,0,0,0,0,0,4.0,29.0,3.0,6338,3,30,1,0,0,4.0,29.0,1767,3,30,1,0,0,6.0,34.0,5345,3,30,2,0,0,6.0,34.0,1240,3,30,3,0,0,6.0,34.0,6758,3,30,4,0,0,7.0,34.0,1394,3,30,5,0,0,8.0,34.0,361,3,30,7,0,0,6.0,34.0,3086,3,30,9,0,0,8.0,34.0,6312,3,30,11,0,0,6.0,34.0,7878,3,30,13,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,34.0,8214,3,30,17,7,11,7189,,,,5.0,34.0,8606,51,30,19,7,13,3300,,,,3.0,34.0,5985,4,30,21,1,14,18640,2.0,530.0,0.0,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,
4,,,,,1.0,1.0,1.0,1.0,3,922,34,0,0,2,0,0,9999,2,3.0,29.0,3.0,4513,0,0,0,0,0,0,3.0,29.0,3.0,8096,0,0,0,0,0,4.0,29.0,3.0,7412,0,0,0,0,0,4.0,29.0,2177,0,0,0,0,0,6.0,34.0,5346,0,0,0,0,0,6.0,34.0,10062,4,30,1,0,0,6.0,34.0,3325,4,30,1,0,0,7.0,34.0,2976,4,30,2,0,0,8.0,34.0,6271,4,30,4,0,0,6.0,34.0,2697,4,30,6,0,0,8.0,34.0,284,4,30,8,0,0,6.0,34.0,2623,4,30,10,0,0,0,,,,7.0,34.0,4353,4,30,12,0,0,0,,,,5.0,34.0,665,4,30,14,0,0,200,,,,5.0,34.0,4029,4,30,16,7,10,0,,,,3.0,34.0,1901,3,30,18,7,11,1082,2.0,999.0,0.0,1.0,34.0,474,51,30,20,7,0,0,2.0,465.0,0.0,2.0,34.0,5537,3,30,22,0,0,0,2.0,2340.0,0.0,1.0,34.0,6431,3,30,24,1,17,30000,2.0,2330.0,0.0
1,,,,,,,,1.0,3,923,30,0,0,2,0,0,9999,2,3.0,29.0,2.0,4854,0,0,0,0,0,0,3.0,29.0,2.0,5530,0,0,0,0,0,4.0,29.0,2.0,167,0,0,0,0,0,4.0,29.0,6920,0,0,0,0,0,6.0,34.0,5349,0,0,0,0,0,6.0,34.0,3413,0,0,0,0,0,6.0,34.0,6727,0,0,0,0,0,7.0,34.0,1295,0,0,0,0,0,8.0,34.0,74,0,0,0,0,0,6.0,34.0,3562,3,30,1,0,0,8.0,34.0,3820,3,30,3,0,0,6.0,34.0,3281,3,30,5,0,0,0,,,,7.0,34.0,4467,3,30,7,0,0,0,,,,5.0,34.0,389,3,30,9,0,0,0,,,,5.0,34.0,3057,3,30,11,0,0,0,,,,3.0,34.0,4530,3,30,13,0,0,0,,,,1.0,34.0,5291,3,30,15,0,0,0,,,,2.0,34.0,381,3,30,17,1,10,0,,,,1.0,34.0,2651,3,30,19,1,10,10000,2.0,4760.0,0.0
2,,,,,,,1.0,1.0,3,934,34,0,0,2,0,0,9999,2,3.0,23.0,5.0,4397,0,0,0,0,0,0,3.0,23.0,5.0,5376,0,0,0,0,0,4.0,23.0,3.0,6788,0,0,0,0,0,4.0,23.0,219,0,0,0,0,0,6.0,28.0,7174,0,0,0,0,0,6.0,40.0,3686,0,0,0,0,0,6.0,40.0,6354,0,0,0,0,0,7.0,99.0,5450,0,0,0,0,0,8.0,0.0,3922,3,30,1,0,0,6.0,28.0,2035,3,30,3,0,0,8.0,28.0,952,3,30,5,0,0,6.0,28.0,4322,3,30,7,0,0,0,,,,7.0,28.0,2235,3,30,9,0,0,0,,,,5.0,28.0,5021,2,30,11,0,0,0,,,,5.0,28.0,4673,2,30,13,0,0,0,,,,3.0,28.0,2286,3,33,15,0,0,0,,,,1.0,28.0,7425,3,30,17,1,11,1200,,,,2.0,28.0,3178,2,30,19,1,12,1100,2.0,4620.0,0.0,1.0,28.0,7405,1,10,21,1,14,0,2.0,4620.0,0.0
1,,,,,,,,1.0,3,934,37,0,0,2,0,0,9999,2,3.0,23.0,5.0,4397,0,0,0,0,0,0,3.0,23.0,5.0,5376,0,0,0,0,0,4.0,23.0,3.0,6788,0,0,0,0,0,4.0,23.0,219,0,0,0,0,0,6.0,28.0,7174,0,0,0,0,0,6.0,28.0,1243,0,0,0,0,0,6.0,28.0,5459,0,0,0,0,0,7.0,28.0,5228,0,0,0,0,0,8.0,28.0,96,0,0,0,0,0,6.0,28.0,2032,0,0,0,0,0,8.0,28.0,2073,4,30,1,0,0,6.0,28.0,6892,4,30,3,0,0,0,,,,7.0,28.0,3273,4,30,5,0,0,0,,,,5.0,28.0,6289,4,30,7,0,0,0,,,,5.0,28.0,2534,4,30,9,0,0,0,,,,3.0,28.0,4857,4,30,11,0,0,0,,,,1.0,28.0,4495,4,30,13,0,0,0,,,,2.0,28.0,3254,4,30,15,0,0,0,,,,1.0,28.0,9423,4,30,18,1,11,0,2.0,8740.0,0.0
3,,1.0,,1.0,1.0,,,,3,935,31,5,0,2,1,0,9999,2,3.0,23.0,3.0,3404,3,30,1,0,0,0,3.0,23.0,3.0,5310,3,30,2,0,0,4.0,23.0,4.0,5276,3,30,3,0,0,4.0,23.0,1691,3,30,4,0,0,6.0,28.0,7179,3,30,5,0,0,6.0,28.0,2,3,30,5,0,0,6.0,28.0,2001,3,30,6,0,0,7.0,28.0,2681,3,30,7,0,0,8.0,28.0,1875,3,30,9,0,0,6.0,28.0,1840,3,30,11,0,0,8.0,28.0,1705,3,30,13,0,0,6.0,28.0,7241,3,30,16,7,10,0,,,,7.0,28.0,5053,3,30,18,7,12,0,4.0,460.0,0.0,5.0,28.0,3948,1,10,20,1,14,0,,,,5.0,28.0,8345,1,10,22,1,14,0,2.0,531.0,0.0,3.0,28.0,6395,1,10,24,3,14,0,2.0,570.0,0.0,1.0,28.0,7229,1,10,26,1,14,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,
2,,,,1.0,,,,1.0,3,935,32,5,0,2,1,1,2012,1,3.0,23.0,3.0,3404,0,0,0,0,0,0,3.0,23.0,3.0,5310,0,0,0,0,0,4.0,23.0,4.0,5276,4,30,1,0,0,4.0,23.0,1691,4,30,1,0,0,6.0,28.0,7179,4,30,2,0,0,6.0,28.0,2,4,30,3,0,0,6.0,28.0,2001,4,30,4,0,0,7.0,28.0,2681,4,30,5,0,0,8.0,28.0,1875,4,30,7,0,0,6.0,28.0,1840,4,30,9,0,0,8.0,28.0,1705,4,30,11,0,0,6.0,28.0,7241,4,30,13,0,0,0,,,,7.0,28.0,5053,4,30,15,0,0,0,,,,5.0,28.0,4309,3,30,17,1,12,1000,,,,5.0,28.0,2662,2,60,19,1,11,18000,2.0,341.0,0.0,3.0,28.0,7442,2,20,21,1,15,0,,,,1.0,28.0,6268,2,20,23,1,15,0,,,,2.0,28.0,9329,2,20,25,1,15,0,,,,1.0,28.0,7233,2,20,27,1,15,0,2.0,5400.0,0.0
2,,,,,,,1.0,1.0,3,935,33,5,0,2,0,2,2013,1,3.0,4.0,2.0,2964,0,0,0,0,0,0,3.0,4.0,2.0,6651,0,0,0,0,0,4.0,4.0,2.0,5277,0,0,0,0,0,4.0,4.0,1694,3,30,1,0,0,6.0,6.0,7180,3,30,1,0,0,6.0,6.0,1572,3,30,1,0,0,6.0,6.0,6923,3,30,3,0,0,7.0,6.0,4483,3,30,4,0,0,8.0,6.0,388,3,30,5,0,0,6.0,6.0,810,3,30,8,0,0,8.0,6.0,1743,3,30,10,0,0,6.0,6.0,459,3,30,12,0,0,0,,,,7.0,6.0,2979,3,30,14,0,0,0,,,,5.0,6.0,4273,3,30,16,7,9,0,,,,5.0,6.0,3199,3,30,18,7,11,0,,,,3.0,6.0,4556,2,20,20,1,14,0,,,,1.0,6.0,1257,2,20,22,1,16,0,,,,2.0,6.0,4841,1,10,24,1,17,0,2.0,2310.0,0.0,1.0,6.0,6988,2,20,26,1,17,0,2.0,2310.0,0.0
4,,,,,1.0,1.0,1.0,1.0,3,941,37,0,0,2,2,1,2016,1,3.0,37.0,7.0,2244,0,0,0,0,0,0,3.0,37.0,7.0,1549,0,0,0,0,0,4.0,37.0,5.0,6373,0,0,0,0,0,4.0,37.0,3554,0,0,0,0,0,6.0,42.0,5359,0,0,0,0,0,6.0,42.0,2823,3,30,1,0,0,6.0,42.0,2072,3,30,1,0,0,7.0,42.0,443,3,30,2,0,0,8.0,42.0,3567,3,30,4,0,0,6.0,42.0,2022,3,30,6,0,0,8.0,42.0,960,3,30,8,0,0,6.0,42.0,905,3,30,10,0,0,0,,,,7.0,42.0,380,3,30,12,0,0,0,,,,5.0,42.0,2315,3,30,14,0,0,0,,,,5.0,42.0,3006,3,30,16,1,10,600,,,,3.0,42.0,1170,3,30,18,1,12,16000,2.0,360.0,0.0,1.0,42.0,4600,2,22,20,6,13,0,2.0,360.0,0.0,2.0,42.0,1081,2,20,22,1,13,0,2.0,3645.0,0.0,1.0,42.0,4798,2,20,24,1,13,0,2.0,3645.0,0.0
1,,,,,,,1.0,,3,941,39,0,0,2,1,0,9999,2,3.0,37.0,7.0,2244,0,0,0,0,0,0,3.0,37.0,7.0,1549,0,0,0,0,0,4.0,37.0,5.0,6373,0,0,0,0,0,4.0,37.0,3554,0,0,0,0,0,6.0,42.0,5359,0,0,0,0,0,6.0,42.0,2823,0,0,0,0,0,6.0,42.0,2072,0,0,0,0,0,7.0,42.0,443,4,30,1,0,0,8.0,42.0,3567,4,30,2,0,0,6.0,42.0,2022,4,30,4,0,0,8.0,42.0,960,4,30,6,0,0,6.0,42.0,905,4,30,8,0,0,0,,,,7.0,42.0,380,4,30,10,0,0,0,,,,5.0,42.0,2315,4,30,12,0,0,0,,,,5.0,42.0,3006,4,30,14,0,0,0,,,,3.0,42.0,1170,4,30,16,7,9,0,,,,1.0,42.0,2825,72,30,18,1,11,10000,,,,2.0,42.0,1447,4,30,20,1,12,0,2.0,4740.0,0.0,1.0,42.0,5342,71,30,22,0,0,0,,,
4,,,1.0,1.0,,1.0,1.0,,3,946,30,5,0,2,2,1,2014,1,3.0,24.0,4.0,1035,4,30,1,0,0,0,3.0,24.0,3.0,6678,3,30,1,0,0,4.0,24.0,3.0,3938,3,30,2,0,0,4.0,24.0,5616,3,30,3,0,0,6.0,29.0,5364,3,30,4,0,0,6.0,29.0,5342,3,30,5,0,0,,,0,0,0,0,0,0,7.0,29.0,4948,3,30,7,0,0,8.0,29.0,2249,3,30,9,0,0,6.0,29.0,3572,3,30,11,0,0,8.0,29.0,2799,3,30,13,0,0,6.0,29.0,5451,3,30,15,0,0,0,,,,7.0,29.0,2277,3,30,17,3,10,1300,,,,5.0,29.0,838,2,30,19,3,9,0,3.0,999.0,0.0,5.0,29.0,8559,2,30,21,7,9,0,2.0,0.0,0.0,,,0,0,0,0,0,0,0,,,,1.0,29.0,6136,2,20,25,1,14,0,2.0,365.0,0.0,2.0,29.0,1691,2,20,27,1,14,0,2.0,5700.0,0.0,1.0,29.0,7142,2,20,29,1,14,0,,,
2,,,,,,,1.0,1.0,3,951,32,0,0,2,0,1,2017,1,3.0,24.0,4.0,301,0,0,0,0,0,0,3.0,24.0,4.0,5225,0,0,0,0,0,4.0,24.0,3.0,3659,0,0,0,0,0,4.0,24.0,3834,0,0,0,0,0,6.0,29.0,5367,0,0,0,0,0,6.0,29.0,1980,0,0,0,0,0,6.0,29.0,1815,0,0,0,0,0,7.0,29.0,3623,0,0,0,0,0,8.0,29.0,4252,3,30,1,0,0,6.0,29.0,1983,3,30,2,0,0,8.0,29.0,1984,2,30,4,0,0,6.0,29.0,1071,2,30,6,0,0,0,,,,7.0,29.0,1498,3,30,8,0,0,0,,,,5.0,29.0,2000,3,30,10,0,0,0,,,,5.0,29.0,3693,3,30,12,0,0,0,,,,3.0,29.0,5362,3,30,15,0,0,0,,,,1.0,29.0,5973,3,30,17,7,11,0,,,,2.0,29.0,793,3,30,18,7,13,6000,2.0,5700.0,0.0,1.0,6.0,781,2,20,20,1,15,0,2.0,5840.0,0.0
2,,,,1.0,1.0,,,,3,961,34,5,0,2,5,2,2004,4,3.0,41.0,4.0,5812,2,30,4,0,0,0,,,,0,0,0,0,0,0,4.0,41.0,4.0,7907,3,33,6,0,0,4.0,41.0,118,3,33,7,0,0,6.0,47.0,5374,3,33,8,0,0,6.0,47.0,3272,2,30,8,0,0,6.0,47.0,6297,2,30,9,0,0,7.0,47.0,46,2,30,10,0,0,8.0,47.0,3707,3,33,12,0,0,6.0,47.0,6008,2,30,15,0,0,8.0,47.0,4425,2,30,17,7,11,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,47.0,7728,3,33,23,0,0,0,,,,5.0,47.0,8177,2,22,25,3,12,0,2.0,0.0,0.0,3.0,47.0,4454,1,10,27,1,12,0,2.0,401.0,0.0,1.0,47.0,5858,2,20,29,6,12,0,,,,2.0,47.0,4620,1,10,30,1,12,0,,,,1.0,47.0,5844,1,10,32,1,12,0,,,
1,,,,,,,,1.0,3,961,40,0,0,2,0,0,9999,2,3.0,41.0,4.0,5143,0,0,0,0,0,0,3.0,41.0,3.0,168,0,0,0,0,0,4.0,41.0,3.0,472,0,0,0,0,0,4.0,41.0,1125,0,0,0,0,0,6.0,47.0,5372,0,0,0,0,0,6.0,47.0,5903,0,0,0,0,0,6.0,47.0,3225,0,0,0,0,0,7.0,47.0,38,0,0,0,0,0,8.0,47.0,258,0,0,0,0,0,6.0,47.0,2329,3,30,1,0,0,8.0,47.0,5793,4,33,2,0,0,6.0,47.0,1846,4,33,4,0,0,0,,,,7.0,47.0,6037,3,30,6,0,0,0,,,,5.0,47.0,2286,2,30,8,0,0,0,,,,5.0,47.0,982,2,30,10,0,0,0,,,,3.0,47.0,4250,2,30,12,0,0,0,,,,1.0,47.0,4077,2,30,14,0,0,0,,,,2.0,47.0,5600,2,30,16,7,9,0,,,,1.0,47.0,7988,2,30,18,3,12,0,2.0,0.0,0.0
4,,1.0,1.0,1.0,1.0,,,,3,964,32,5,0,2,0,1,2019,1,3.0,34.0,4.0,93,3,30,2,0,0,0,3.0,34.0,4.0,3895,3,30,3,0,0,4.0,34.0,4.0,1971,3,30,4,0,0,4.0,34.0,3198,3,30,5,0,0,6.0,39.0,11972,3,30,7,0,0,6.0,39.0,2428,3,30,7,0,0,6.0,39.0,3392,2,30,8,0,0,7.0,39.0,5291,3,30,9,0,0,8.0,39.0,3900,3,30,11,0,0,6.0,39.0,4025,2,30,13,0,0,8.0,39.0,7621,3,30,16,7,10,6.0,39.0,5996,3,35,17,7,11,0,,,,7.0,18.0,8015,3,35,20,3,12,0,4.0,822.0,0.0,5.0,18.0,8184,1,10,22,1,14,0,3.0,414.0,0.0,5.0,18.0,6779,1,10,24,1,14,0,2.0,622.0,0.0,3.0,18.0,7937,1,10,26,1,14,0,2.0,402.0,0.0,1.0,18.0,8279,1,10,28,1,14,0,,,,2.0,39.0,7337,1,10,30,3,14,0,,,,1.0,39.0,4461,1,10,32,1,14,0,,,
3,,,,,,1.0,1.0,1.0,3,971,30,0,0,2,0,0,9999,2,3.0,32.0,1.0,5657,0,0,0,0,0,0,3.0,32.0,2.0,2930,0,0,0,0,0,4.0,32.0,2.0,4307,0,0,0,0,0,4.0,32.0,6504,0,0,0,0,0,6.0,37.0,2648,0,0,0,0,0,6.0,37.0,2357,0,0,0,0,0,6.0,37.0,7141,3,30,1,0,0,7.0,37.0,4981,3,30,1,0,0,8.0,37.0,6212,3,30,3,0,0,6.0,37.0,5474,3,30,5,0,0,8.0,37.0,5327,3,30,7,0,0,6.0,37.0,7334,3,30,9,0,0,0,,,,7.0,37.0,6424,3,30,11,0,0,0,,,,5.0,37.0,6584,3,30,13,0,0,0,,,,5.0,37.0,1544,3,30,15,0,0,0,,,,3.0,37.0,7145,3,30,17,1,11,735,,,,1.0,37.0,7326,51,30,19,1,13,10000,2.0,460.0,0.0,2.0,37.0,2451,51,30,21,0,0,0,2.0,4030.0,0.0,1.0,37.0,3777,1,10,23,1,14,0,2.0,5510.0,0.0
1,,,,,,,,1.0,3,991,34,0,0,2,0,0,9999,2,3.0,22.0,5.0,5098,0,0,0,0,0,0,3.0,22.0,5.0,8018,0,0,0,0,0,4.0,22.0,3.0,755,0,0,0,0,0,4.0,22.0,3538,0,0,0,0,0,6.0,27.0,5398,0,0,0,0,0,6.0,27.0,3752,0,0,0,0,0,6.0,27.0,8372,0,0,0,0,0,7.0,55.0,4150,0,0,0,0,0,8.0,55.0,6163,0,0,0,0,0,6.0,55.0,3081,0,0,0,0,0,8.0,55.0,3474,3,30,2,0,0,6.0,55.0,4459,3,30,4,0,0,0,,,,7.0,55.0,4276,3,30,6,0,0,0,,,,5.0,55.0,4859,3,30,8,0,0,0,,,,5.0,55.0,5802,3,30,10,0,0,0,,,,3.0,55.0,3336,3,30,11,0,0,0,,,,1.0,55.0,7007,3,30,14,0,0,0,,,,2.0,55.0,2904,3,30,16,7,9,0,,,,1.0,55.0,5325,3,30,17,1,11,2000,2.0,2550.0,0.0
4,,,,,1.0,1.0,1.0,1.0,3,998,32,0,0,2,0,0,9999,2,3.0,46.0,2.0,4891,0,0,0,0,0,0,3.0,46.0,2.0,3270,0,0,0,0,0,4.0,46.0,3.0,432,0,0,0,0,0,4.0,46.0,5101,0,0,0,0,0,6.0,53.0,4149,4,30,1,0,0,6.0,53.0,2429,4,30,1,0,0,6.0,53.0,3056,4,30,1,0,0,7.0,53.0,2024,4,30,2,0,0,8.0,53.0,1953,4,30,4,0,0,6.0,53.0,2420,4,30,6,0,0,8.0,53.0,1961,4,30,8,0,0,6.0,53.0,488,4,30,10,0,0,0,,,,7.0,53.0,3317,4,30,12,0,0,0,,,,5.0,53.0,6254,4,30,15,0,0,0,,,,5.0,53.0,4046,3,30,16,1,10,2500,,,,3.0,53.0,2308,51,30,18,7,0,2500,2.0,423.0,0.0,1.0,53.0,391,52,30,20,0,0,0,2.0,472.0,0.0,2.0,53.0,7505,4,30,23,1,16,10000,2.0,2830.0,0.0,1.0,6.0,6983,1,10,24,1,16,0,2.0,2960.0,0.0
3,,,,,,1.0,1.0,1.0,3,998,33,0,0,2,0,0,9999,2,3.0,46.0,2.0,4891,0,0,0,0,0,0,3.0,46.0,2.0,3270,0,0,0,0,0,4.0,46.0,3.0,432,0,0,0,0,0,4.0,46.0,5101,0,0,0,0,0,6.0,53.0,4149,0,0,0,0,0,6.0,53.0,2429,0,0,0,0,0,6.0,53.0,3056,0,0,0,0,0,7.0,53.0,2024,5,30,1,0,0,8.0,53.0,1953,5,30,2,0,0,6.0,53.0,2420,5,30,4,0,0,8.0,53.0,1961,5,30,6,0,0,6.0,53.0,488,5,30,8,0,0,0,,,,7.0,53.0,3317,5,30,11,0,0,0,,,,5.0,53.0,6254,5,30,13,0,0,0,,,,5.0,53.0,4046,4,30,15,0,0,0,,,,3.0,53.0,2308,3,30,16,7,10,0,,,,1.0,53.0,391,51,30,18,7,12,0,2.0,411.0,0.0,2.0,53.0,7505,51,30,21,0,0,0,2.0,4060.0,0.0,1.0,53.0,6212,3,30,22,1,16,20000,2.0,5410.0,0.0
1,,,,,,,,1.0,3,998,35,0,0,2,0,0,9999,2,3.0,46.0,1.0,6306,0,0,0,0,0,0,3.0,42.0,2.0,7523,0,0,0,0,0,4.0,46.0,2.0,9823,0,0,0,0,0,4.0,46.0,5104,0,0,0,0,0,6.0,53.0,4150,0,0,0,0,0,6.0,53.0,3501,0,0,0,0,0,6.0,53.0,4196,0,0,0,0,0,7.0,53.0,2530,0,0,0,0,0,8.0,53.0,4728,4,30,1,0,0,6.0,53.0,2059,4,30,2,0,0,8.0,53.0,6302,4,30,4,0,0,6.0,53.0,2374,4,30,6,0,0,0,,,,7.0,53.0,2267,4,30,8,0,0,0,,,,5.0,53.0,6746,4,30,10,0,0,0,,,,5.0,53.0,6832,4,30,12,0,0,0,,,,3.0,53.0,2446,4,30,14,0,0,0,,,,1.0,53.0,7832,3,30,16,7,10,0,,,,,,0,0,0,0,0,0,0,,,,1.0,53.0,8511,3,30,20,1,12,5000,2.0,4760.0,0.0
1,,,,1.0,,,,,3,999,34,5,0,2,0,0,9999,2,3.0,46.0,2.0,4165,0,0,0,0,0,0,3.0,46.0,2.0,2490,0,0,0,0,0,4.0,46.0,2.0,1515,0,0,0,0,0,4.0,46.0,5950,4,30,1,0,0,6.0,53.0,4153,4,30,1,0,0,6.0,53.0,3800,4,30,2,0,0,6.0,53.0,7532,4,30,3,0,0,7.0,53.0,4220,4,30,4,0,0,8.0,53.0,3367,4,30,6,0,0,6.0,53.0,4690,4,30,8,0,0,8.0,53.0,2365,4,30,10,0,0,6.0,53.0,3090,4,30,12,0,0,0,,,,7.0,53.0,5360,4,30,14,0,0,0,,,,5.0,53.0,3451,4,30,16,7,9,0,,,,5.0,53.0,7736,4,30,18,7,12,0,2.0,840.0,0.0,3.0,53.0,8267,52,30,20,7,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,
3,1.0,1.0,1.0,,,,,,3,1000,31,5,0,2,0,0,9999,2,3.0,46.0,4.0,2594,3,30,5,0,0,350,3.0,46.0,4.0,1357,3,30,6,0,0,4.0,46.0,4.0,2706,3,30,7,0,0,4.0,46.0,6060,3,30,8,0,0,6.0,53.0,2651,3,30,9,0,0,6.0,53.0,4618,3,30,10,0,0,6.0,53.0,5168,3,30,11,0,0,7.0,53.0,417,3,30,12,0,0,8.0,53.0,5518,3,30,14,0,0,6.0,53.0,3697,3,30,16,1,10,8.0,53.0,2802,51,30,18,7,12,6.0,53.0,4560,52,30,20,0,0,0,5.0,272.0,0.0,7.0,53.0,3355,1,10,22,1,16,0,4.0,43.0,0.0,5.0,53.0,1445,1,10,24,1,16,0,3.0,272.0,0.0,5.0,53.0,1679,1,10,26,1,16,0,,,,3.0,53.0,4388,1,10,28,1,16,0,,,,1.0,53.0,2047,1,10,30,1,16,0,,,,2.0,53.0,5920,1,10,32,1,16,0,,,,,,0,0,0,0,0,0,0,,,
1,,,,,,,,1.0,3,1014,34,0,0,2,0,0,9999,2,3.0,29.0,4.0,6176,0,0,0,0,0,0,3.0,29.0,4.0,5445,0,0,0,0,0,4.0,29.0,4.0,2167,0,0,0,0,0,4.0,29.0,3735,0,0,0,0,0,6.0,34.0,16123,0,0,0,0,0,6.0,34.0,3502,0,0,0,0,0,6.0,34.0,6353,0,0,0,0,0,7.0,34.0,2548,0,0,0,0,0,8.0,34.0,1748,0,0,0,0,0,6.0,34.0,3417,5,30,1,0,0,8.0,34.0,7006,5,30,2,0,0,6.0,34.0,7260,5,30,4,0,0,0,,,,7.0,34.0,5707,5,30,6,0,0,0,,,,5.0,34.0,6856,5,30,8,0,0,0,,,,5.0,34.0,5687,5,30,10,0,0,0,,,,3.0,34.0,3152,5,30,12,0,0,0,,,,1.0,34.0,6941,5,30,14,0,0,0,,,,2.0,34.0,3469,5,30,16,7,10,0,,,,1.0,34.0,9134,4,30,18,7,12,0,2.0,0.0,0.0
