# Child_BIRTHS_ALL_YEAR,MARITAL_STATUS_ALL_YEAR,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR
0,2,0,0,0,0,7
2,2,6,23,3,12,7
0,2,6,13,0,0,7
0,1,6,22,1,15,7
2,2,6,20,1,11,7
0,2,6,18,7,11,7
0,2,6,17,7,11,7
0,2,36,9,0,0,7
0,2,6,15,0,0,7
2,1,36,14,0,0,7
2,1,36,13,0,0,7
0,2,17,22,7,15,7
0,2,17,17,7,11,7
0,2,17,15,0,0,7
2,1,12,19,1,14,7
0,2,48,7,0,0,7
0,2,6,21,0,0,7
0,2,53,18,7,11,7
0,1,6,18,7,13,7
0,1,6,16,7,11,7
2,1,4,13,0,0,7
3,2,6,20,3,12,7
3,1,6,16,7,10,7
0,1,6,17,7,11,7
0,2,6,15,0,0,7
0,2,34,5,0,0,7
0,2,0,0,0,0,7
0,2,55,13,0,0,7
0,2,55,11,0,0,7
2,1,55,15,0,0,7
0,2,55,12,0,0,7
3,4,55,15,0,0,7
0,2,55,13,0,0,7
0,2,12,10,0,0,7
0,1,12,16,7,9,7
1,2,12,13,0,0,7
0,2,48,13,0,0,7
1,2,29,9,0,0,7
0,2,29,6,0,0,7
1,2,4,12,0,0,7
0,2,0,7,0,0,7
2,2,6,20,1,15,7
2,2,6,16,7,10,7
3,2,6,16,7,10,7
0,1,6,9,0,0,7
2,2,6,15,0,0,7
2,2,6,11,0,0,7
1,2,6,5,0,0,7
0,2,6,10,0,0,7
0,2,6,21,0,0,7
0,2,6,13,0,0,7
0,2,6,20,1,12,7
0,2,6,15,0,0,7
1,2,6,8,0,0,7
0,2,6,8,0,0,7
1,2,20,17,3,11,7
2,1,20,17,3,10,7
0,2,6,6,0,0,7
1,5,6,12,0,0,7
1,2,6,7,0,0,7
0,2,0,0,0,0,7
3,2,6,22,7,12,7
0,2,6,18,7,12,7
1,2,32,8,0,0,7
1,2,32,6,0,0,7
0,2,32,5,0,0,7
0,1,36,18,1,12,7
0,2,36,14,0,0,7
0,2,36,10,0,0,7
0,1,36,16,7,9,7
0,2,24,19,1,12,7
0,2,48,5,0,0,7
2,1,48,14,0,0,7
0,2,48,11,0,0,7
0,2,6,10,0,0,7
0,2,8,6,0,0,7
0,2,6,14,0,0,7
1,1,6,19,7,13,7
0,2,6,7,0,0,7
0,2,12,7,0,0,7
0,2,12,20,1,13,7
2,2,0,0,0,0,7
0,2,6,7,0,0,7
0,2,6,9,0,0,7
0,2,6,5,0,0,7
1,4,6,16,7,11,7
0,2,6,15,0,0,7
0,2,6,11,0,0,7
0,2,6,10,0,0,7
2,2,6,19,1,13,7
0,2,6,14,0,0,7
1,1,6,9,0,0,7
0,2,6,10,0,0,7
0,2,6,6,0,0,7
1,2,18,14,0,0,7
0,2,18,6,0,0,7
0,2,12,9,0,0,7
0,2,6,13,0,0,7
0,2,6,11,0,0,7
0,2,55,12,0,0,7
0,2,6,9,0,0,7
0,2,6,17,7,11,7
0,2,6,10,0,0,7
0,2,51,13,0,0,7
0,2,34,8,0,0,7
0,2,9,17,7,12,7
1,1,0,0,0,0,7
0,2,6,14,0,0,7
0,2,6,9,0,0,7
0,2,6,11,0,0,7
0,2,6,8,0,0,7
2,2,4,16,7,9,7
0,2,4,14,0,0,7
0,2,4,13,0,0,7
0,2,48,5,0,0,7
0,1,6,14,0,0,7
3,1,0,0,0,0,7
2,1,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
1,1,0,0,0,0,7
0,2,0,0,0,0,7
1,1,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
1,1,0,0,0,0,7
2,2,0,0,0,0,7
0,2,0,0,0,0,7
2,1,0,0,0,0,7
0,2,0,0,0,0,7
1,1,0,0,0,0,7
1,1,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
1,1,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,0,0,0,0,0,7
0,2,0,0,0,0,7
1,2,0,0,0,0,7
1,5,0,0,0,0,7
1,2,0,0,0,0,7
0,2,0,0,0,0,7
0,1,0,0,0,0,7
0,2,0,0,0,0,7
2,5,0,0,0,0,7
0,1,0,0,0,0,7
1,1,0,0,0,0,7
0,2,0,0,0,0,7
0,1,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
3,2,0,0,0,0,7
0,2,0,0,0,0,7
0,1,0,0,0,0,7
0,2,0,0,0,0,7
1,1,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
2,4,0,0,0,0,7
2,1,0,0,0,0,7
2,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,17,9,0,0,7
0,2,17,14,0,0,7
4,2,17,16,7,11,7
2,1,17,15,0,0,7
1,2,17,8,0,0,7
0,2,17,7,0,0,7
1,2,17,11,0,0,7
1,2,39,22,1,12,7
1,2,39,11,0,0,7
0,2,39,5,0,0,7
0,1,39,23,1,15,7
3,2,39,14,0,0,7
0,2,39,10,0,0,7
1,2,39,9,0,0,7
0,2,39,6,0,0,7
0,2,39,16,7,10,7
0,2,39,16,1,10,7
3,2,39,17,1,10,7
3,4,39,21,1,12,7
0,2,39,13,0,0,7
0,2,6,18,7,11,7
5,2,24,22,1,11,7
0,2,24,20,3,12,7
0,2,24,16,3,10,7
1,2,24,13,0,0,7
1,2,24,11,0,0,7
0,2,24,5,0,0,7
0,2,24,9,0,0,7
1,2,6,22,6,14,7
1,2,39,19,3,12,7
0,2,39,7,0,0,7
2,2,48,21,1,12,7
0,2,48,20,7,12,7
1,2,39,13,0,0,7
0,2,39,10,0,0,7
0,2,39,16,7,11,7
0,2,39,5,0,0,7
0,2,39,17,7,10,7
3,1,0,0,0,0,7
2,2,26,16,1,10,7
0,1,0,0,0,0,7
0,2,26,14,0,0,7
0,1,0,0,0,0,7
1,2,26,13,0,0,7
0,2,26,9,0,0,7
0,2,26,6,0,0,7
5,2,26,0,0,0,7
5,2,26,23,3,11,7
2,4,26,21,8,14,7
0,2,26,11,0,0,7
0,2,26,7,0,0,7
1,2,26,17,7,11,7
2,2,26,16,7,10,7
2,2,26,12,0,0,7
0,2,26,11,0,0,7
1,2,26,11,0,0,7
3,2,26,7,0,0,7
2,2,26,19,6,12,7
0,2,26,0,0,0,7
0,2,26,17,7,10,7
2,2,26,13,0,0,7
0,2,39,13,0,0,7
3,2,26,18,3,11,7
2,2,26,16,7,11,7
2,2,26,12,0,0,7
1,2,26,12,0,0,7
0,2,26,6,0,0,7
0,2,26,6,0,0,7
3,2,26,14,0,0,7
1,1,26,22,0,0,7
0,2,26,21,0,0,7
1,2,26,20,1,12,7
2,1,26,19,7,12,7
3,2,26,19,8,11,7
0,2,26,13,0,0,7
3,2,26,17,7,11,7
0,2,24,11,0,0,7
0,2,48,22,3,12,7
0,2,48,7,0,0,7
0,2,48,6,0,0,7
1,2,18,10,0,0,7
3,2,45,13,0,0,7
0,2,13,7,0,0,7
0,2,13,22,1,15,7
1,2,13,21,1,15,7
1,1,48,17,7,10,7
2,2,48,20,2,13,7
2,1,48,13,0,0,7
0,2,48,12,0,0,7
2,5,48,11,0,0,7
1,2,48,9,0,0,7
0,2,45,20,7,13,7
2,1,37,15,0,0,7
0,2,29,18,3,11,7
0,2,29,16,7,9,7
1,2,29,13,0,0,7
0,2,29,11,0,0,7
0,2,29,6,0,0,7
0,2,29,0,0,0,7
1,1,28,22,0,0,7
0,2,28,21,3,12,7
4,1,28,16,7,9,7
0,2,12,8,0,0,7
1,5,4,11,0,0,7
0,2,11,5,0,0,7
0,2,11,12,0,0,7
1,2,51,19,3,13,7
1,2,12,11,0,0,7
2,2,12,14,0,0,7
3,1,29,18,1,12,7
0,2,26,9,0,0,7
0,2,48,14,0,0,7
0,2,48,12,0,0,7
0,2,48,11,0,0,7
5,2,51,20,1,9,7
0,2,51,10,0,0,7
2,2,51,8,0,0,7
2,1,37,20,1,11,7
0,2,37,13,0,0,7
1,2,37,11,0,0,7
0,2,37,17,3,12,7
0,2,37,17,3,12,7
0,2,37,11,0,0,7
1,2,37,18,1,11,7
0,2,37,6,0,0,7
5,2,28,22,3,12,7
0,2,28,20,8,11,7
1,2,28,18,7,11,7
1,2,51,17,7,11,7
0,2,51,12,0,0,7
0,2,28,12,0,0,7
1,2,28,10,0,0,7
0,2,28,6,0,0,7
0,2,28,6,0,0,7
0,2,28,8,0,0,7
6,5,28,22,3,13,7
2,1,28,11,0,0,7
0,2,28,0,0,0,7
2,1,48,14,0,0,7
0,1,28,15,0,0,7
3,1,48,20,3,12,7
0,2,48,14,0,0,7
0,2,37,22,1,12,7
0,2,37,17,7,10,7
0,2,37,9,0,0,7
1,2,37,8,0,0,7
0,2,37,10,0,0,7
0,2,37,6,0,0,7
0,2,37,7,0,0,7
0,2,48,12,0,0,7
0,2,24,12,0,0,7
0,2,45,18,1,11,7
0,2,45,16,7,10,7
3,5,48,15,0,0,7
0,2,48,8,0,0,7
3,5,48,18,1,12,7
1,2,51,20,1,12,7
0,2,37,13,0,0,7
0,2,51,11,0,0,7
0,2,37,9,0,0,7
0,2,37,7,0,0,7
5,2,37,18,1,13,7
0,2,37,7,0,0,7
0,4,6,17,1,10,7
0,2,39,18,0,0,7
0,2,24,16,3,11,7
0,2,24,10,0,0,7
0,2,24,5,0,0,7
0,1,24,17,1,11,7
0,2,26,11,0,0,7
0,2,6,19,1,12,7
0,2,6,16,7,9,7
2,5,0,0,0,0,7
0,2,0,0,0,0,7
0,4,13,13,0,0,7
1,2,12,18,7,11,7
0,2,45,18,7,12,7
0,2,45,17,7,10,7
1,2,45,13,0,0,7
0,4,6,16,7,9,7
0,0,45,19,3,13,7
0,2,45,17,3,10,7
2,2,45,15,0,0,7
0,2,45,6,0,0,7
5,1,39,20,6,11,7
2,2,13,16,0,0,7
0,1,45,12,0,0,7
0,2,45,10,0,0,7
0,2,13,7,0,0,7
0,2,39,6,0,0,7
0,2,45,7,0,0,7
3,2,39,22,3,12,7
3,2,45,21,5,12,7
1,2,45,17,7,10,7
1,2,45,14,0,0,7
0,2,45,12,0,0,7
0,2,45,20,1,13,7
1,1,45,16,0,0,7
5,1,45,20,6,12,7
1,5,45,17,7,11,7
0,2,45,9,0,0,7
1,2,37,16,7,10,7
0,2,37,6,0,0,7
1,1,51,15,0,0,7
0,2,51,15,0,0,7
2,2,51,13,0,0,7
1,2,37,20,7,13,7
2,1,37,23,1,14,7
1,2,28,22,0,12,7
0,2,28,8,0,0,7
1,2,28,17,9,99,7
1,2,28,16,7,10,7
1,2,28,22,1,13,7
0,2,28,21,1,14,7
1,2,28,18,7,11,7
0,2,28,9,0,0,7
3,2,28,19,1,12,7
1,2,28,20,1,13,7
0,2,28,16,7,8,7
0,2,28,16,7,9,7
0,2,21,10,0,0,7
0,2,22,22,3,14,7
1,2,28,12,0,0,7
0,2,22,8,0,0,7
0,2,28,13,0,0,7
0,2,28,13,0,0,7
2,2,28,10,0,0,7
2,1,6,20,1,13,7
0,2,6,7,0,0,7
1,2,39,16,7,9,7
0,2,26,23,0,0,7
0,2,1,10,0,0,7
2,2,26,16,3,9,7
0,2,26,6,0,0,7
0,2,24,22,1,16,7
3,2,17,19,3,11,7
3,2,17,17,7,9,7
0,2,17,6,0,0,7
2,1,26,0,0,0,7
0,2,26,17,7,11,7
0,2,26,15,0,0,7
0,2,26,10,0,0,7
0,2,47,15,0,0,7
0,2,20,16,7,10,7
0,2,20,9,0,0,7
2,2,24,19,3,9,7
0,2,12,8,0,0,7
2,1,22,20,0,0,7
0,5,48,15,0,0,7
1,2,48,15,0,0,7
0,2,48,7,0,0,7
0,1,0,0,0,0,7
1,4,48,22,1,12,7
2,2,48,10,0,0,7
0,2,48,9,0,0,7
0,2,37,15,0,0,7
4,2,28,17,7,11,7
0,1,28,15,0,0,7
3,4,28,13,0,0,7
0,2,28,12,0,0,7
0,2,28,12,0,0,7
3,2,28,9,0,0,7
0,2,28,8,0,0,7
0,2,28,6,0,0,7
0,2,28,7,0,0,7
0,2,28,7,0,0,7
3,1,28,16,7,10,7
3,2,28,15,0,0,7
0,2,13,6,0,0,7
1,2,24,16,6,7,7
2,2,24,15,0,0,7
1,2,24,16,7,11,7
2,2,24,15,0,0,7
1,2,24,12,0,0,7
1,2,24,21,3,12,7
0,2,24,16,7,11,7
0,2,24,9,0,0,7
0,2,6,9,0,0,7
0,2,6,7,0,0,7
0,2,45,16,3,11,7
2,2,45,15,0,0,7
0,2,45,12,0,0,7
0,2,13,11,0,0,7
0,2,45,9,0,0,7
0,5,51,21,7,14,7
0,2,37,9,0,0,7
0,2,37,6,0,0,7
0,1,37,12,0,0,7
3,2,37,20,3,11,7
0,2,37,6,0,0,7
3,5,37,21,0,0,7
4,1,37,21,3,15,7
0,2,37,13,0,0,7
0,2,37,9,0,0,7
1,1,37,17,7,10,7
1,2,53,15,0,0,7
1,2,45,12,0,0,7
2,2,45,10,0,0,7
0,2,12,16,7,9,7
0,2,12,6,0,0,7
0,2,6,14,0,0,7
2,2,42,19,3,12,7
3,2,13,22,3,12,7
0,2,13,6,0,0,7
0,2,8,19,3,12,7
1,2,45,21,1,12,7
3,2,37,20,1,12,7
0,2,45,9,0,0,7
0,2,45,6,0,0,7
0,2,45,10,0,0,7
0,2,45,17,7,11,7
1,5,37,20,1,12,7
0,2,37,19,7,13,7
0,1,37,19,3,12,7
0,2,37,19,7,12,7
0,2,37,12,0,0,7
1,2,37,16,7,10,7
1,2,37,11,0,0,7
1,2,28,21,1,14,7
1,2,28,19,1,12,7
0,2,28,21,7,12,7
0,2,28,14,0,0,7
2,4,28,13,0,0,7
0,2,28,11,0,0,7
0,2,28,9,0,0,7
2,2,28,22,3,13,7
1,2,28,22,3,11,7
3,2,28,19,0,0,7
2,2,28,12,0,0,7
0,2,28,8,0,0,7
1,2,28,10,0,0,7
0,2,28,6,0,0,7
0,2,28,6,0,0,7
2,2,28,15,0,0,7
0,2,28,18,5,11,7
3,2,28,16,7,9,7
3,2,28,15,0,0,7
1,2,28,14,0,0,7
5,5,28,21,1,12,7
0,2,28,0,0,0,7
0,2,12,8,0,0,7
0,2,17,18,0,0,7
3,2,17,13,0,0,7
1,2,17,16,7,11,7
0,2,17,15,0,0,7
3,2,26,19,1,12,7
0,2,42,16,3,10,7
0,2,34,5,0,0,7
3,2,42,21,6,12,7
4,5,42,18,7,12,7
0,2,37,17,1,10,7
0,2,28,23,1,13,7
3,1,28,22,8,14,7
0,2,28,5,0,0,7
0,2,28,11,0,0,7
1,2,28,21,1,12,7
0,2,28,10,0,0,7
1,1,0,0,0,0,7
0,2,26,16,7,9,7
2,2,47,13,0,0,7
0,2,26,6,0,0,7
4,1,26,20,7,11,7
2,2,26,15,0,0,7
3,2,29,18,1,10,7
0,1,29,17,7,11,7
0,2,29,0,0,0,7
0,2,29,22,6,11,7
2,2,27,13,0,0,7
1,2,27,0,0,0,7
1,2,29,21,1,11,7
0,2,29,14,0,0,7
0,0,29,15,0,0,7
0,2,29,13,0,0,7
0,2,48,11,0,0,7
1,2,29,0,0,0,7
3,2,13,18,3,12,7
2,4,13,13,0,0,7
0,2,24,23,1,12,7
0,2,21,15,0,0,7
1,2,21,17,7,11,7
1,2,48,17,3,11,7
2,4,48,16,1,11,7
3,2,48,23,1,10,7
0,2,13,21,1,14,7
1,2,13,13,0,0,7
0,2,13,12,0,0,7
2,5,18,10,0,0,7
1,2,42,13,0,0,7
1,2,48,14,0,0,7
0,2,48,12,0,0,7
2,1,48,14,0,0,7
1,2,13,22,1,12,7
4,1,13,21,1,14,7
1,1,48,22,0,0,7
0,2,48,16,7,10,7
0,2,48,14,0,0,7
1,2,24,20,1,12,7
2,2,24,16,9,99,7
1,2,24,13,0,0,7
0,2,24,8,0,0,7
2,2,24,0,0,0,7
0,4,25,23,1,17,7
0,2,24,14,0,0,7
0,2,24,10,0,0,7
0,2,24,7,0,0,7
1,2,39,6,0,0,7
0,2,34,9,0,0,7
0,2,34,6,0,0,7
3,2,36,17,7,11,7
0,2,37,12,0,0,7
2,2,29,19,7,13,7
3,2,29,17,1,10,7
0,2,26,5,0,0,7
0,1,37,21,1,15,7
1,4,37,21,1,15,7
2,2,37,17,1,11,7
3,1,37,15,0,0,7
1,2,37,14,0,0,7
2,2,37,13,0,0,7
0,2,37,12,0,0,7
0,2,37,11,0,0,7
3,1,37,22,1,16,7
1,4,37,20,0,0,7
0,2,37,10,0,0,7
1,2,37,7,0,0,7
0,2,45,18,3,12,7
0,2,45,7,0,0,7
0,2,45,17,7,10,7
1,2,45,15,0,0,7
1,2,45,13,0,0,7
1,2,45,21,1,12,7
1,2,45,21,0,0,7
0,2,28,22,1,16,7
1,2,28,11,0,0,7
0,2,28,13,0,0,7
1,1,6,11,0,0,7
0,2,13,17,0,0,7
0,2,13,12,0,0,7
0,2,13,10,0,0,7
0,2,48,9,0,0,7
1,2,13,14,0,0,7
0,2,13,8,0,0,7
0,1,13,16,7,10,7
3,1,28,19,1,12,7
0,2,28,18,7,11,7
1,2,28,8,0,0,7
2,2,28,18,1,12,7
0,2,28,16,7,9,7
2,2,28,12,0,0,7
0,2,28,8,0,0,7
2,2,24,12,0,0,7
2,2,24,19,8,10,7
0,2,39,10,0,0,7
0,2,39,16,3,9,7
0,2,39,13,0,0,7
0,2,48,17,7,11,7
0,1,37,14,0,0,7
2,5,42,21,0,0,7
1,3,42,17,7,10,7
0,2,42,11,0,0,7
0,2,42,20,0,0,7
1,2,10,20,8,10,7
1,2,10,18,9,10,7
0,2,42,16,7,10,7
0,2,42,10,0,0,7
0,2,42,10,0,0,7
3,2,42,17,7,11,7
2,2,29,18,3,12,7
2,2,29,16,6,10,7
1,2,29,11,0,0,7
0,2,0,0,0,0,7
0,2,29,20,7,8,7
0,2,29,17,1,11,7
1,2,29,12,0,0,7
1,2,29,12,0,0,7
0,2,29,10,0,0,7
0,2,29,8,0,0,7
0,2,29,9,0,0,7
0,2,29,8,0,0,7
2,2,48,14,0,0,7
0,2,48,0,0,0,7
1,2,48,0,0,0,7
0,2,18,11,0,0,7
0,2,18,8,0,0,7
0,2,39,10,0,0,7
1,2,39,9,0,0,7
0,2,39,6,0,0,7
0,2,36,7,0,0,7
0,2,13,5,0,0,7
2,2,36,18,7,10,7
2,2,36,15,0,0,7
4,2,36,16,7,10,7
0,2,13,6,0,0,7
0,2,36,6,0,0,7
2,5,45,20,7,13,7
0,2,45,12,0,0,7
0,2,0,0,0,0,7
1,2,45,15,0,0,7
1,2,45,13,0,0,7
0,2,45,13,0,0,7
0,2,45,9,0,0,7
1,2,6,11,0,0,7
0,2,53,10,0,0,7
0,2,53,0,0,0,7
0,2,6,18,1,12,7
0,2,42,14,0,0,7
0,2,42,7,0,0,7
3,1,0,0,0,0,7
0,2,37,7,0,0,7
0,2,37,7,0,0,7
1,2,37,12,0,0,7
1,2,37,8,0,0,7
1,2,0,0,0,0,7
0,2,47,15,0,0,7
1,1,47,14,0,0,7
2,2,37,12,0,0,7
0,2,37,11,0,0,7
0,2,47,9,0,0,7
0,2,12,6,0,0,7
0,2,37,20,0,0,7
0,2,37,17,1,11,7
0,2,37,10,0,0,7
0,2,48,11,0,0,7
0,2,48,7,0,0,7
0,2,5,7,0,0,7
0,2,45,10,0,0,7
0,2,28,15,0,0,7
0,2,28,8,0,0,7
3,2,29,20,8,11,7
4,2,29,10,0,0,7
0,2,22,16,7,10,7
0,2,22,12,0,0,7
1,2,22,21,1,12,7
3,2,22,17,3,9,7
0,2,22,17,7,11,7
0,2,13,16,7,10,7
0,2,13,10,0,0,7
0,2,24,12,0,0,7
2,2,26,19,3,12,7
1,2,26,17,3,9,7
0,2,26,15,0,0,7
0,2,26,15,0,0,7
1,2,26,15,0,0,7
0,2,26,11,0,0,7
0,2,42,22,1,13,7
0,2,39,8,0,0,7
5,2,13,22,3,11,7
4,2,13,19,1,11,7
2,2,13,15,0,0,7
2,2,13,17,7,10,7
2,2,13,15,0,0,7
2,2,13,13,0,0,7
0,2,13,5,0,0,7
0,2,13,12,0,0,7
1,2,51,20,1,14,7
0,2,51,16,7,10,7
0,2,51,10,0,0,7
0,4,45,19,6,12,7
0,2,6,13,0,0,7
0,2,6,11,0,0,7
0,2,6,14,0,0,7
0,2,6,13,0,0,7
0,2,6,9,0,0,7
0,2,11,13,0,0,7
0,2,48,7,0,0,7
0,2,48,8,0,0,7
0,2,48,14,0,0,7
0,2,48,13,0,0,7
1,2,42,22,1,15,7
0,2,42,0,0,0,7
2,2,37,21,1,14,7
1,2,37,21,1,13,7
0,2,37,19,1,12,7
1,2,17,16,7,9,7
0,2,18,22,1,10,7
1,2,18,15,0,0,7
0,2,18,12,0,0,7
1,2,18,12,0,0,7
2,2,18,10,0,0,7
0,2,18,6,0,0,7
0,2,51,21,0,0,7
2,2,45,20,1,12,7
1,2,45,17,1,12,7
0,2,28,12,0,0,7
0,2,28,15,0,0,7
0,2,28,9,0,0,7
0,2,28,7,0,0,7
2,2,28,0,0,0,7
1,2,28,20,3,12,7
3,2,28,14,0,0,7
0,2,28,13,0,0,7
1,2,28,12,0,0,7
0,2,28,8,0,0,7
0,2,28,22,1,15,7
0,2,28,12,0,0,7
1,2,1,9,0,0,7
0,2,1,6,0,0,7
0,2,1,7,0,0,7
0,2,1,7,0,0,7
1,2,1,12,0,0,7
2,1,1,13,0,0,7
0,2,1,18,7,11,7
2,4,0,0,0,0,7
1,1,0,0,0,0,7
0,2,1,15,0,0,7
2,5,1,21,7,14,7
2,2,26,14,0,0,7
0,2,26,11,0,0,7
0,2,26,7,0,0,7
4,2,26,17,3,10,7
1,2,26,0,0,0,7
0,2,9,9,0,0,7
0,2,13,22,0,0,7
5,2,13,15,0,0,7
0,2,13,11,0,0,7
0,2,13,9,0,0,7
2,1,1,19,7,13,7
0,2,1,11,0,0,7
0,2,1,0,0,0,7
0,2,1,14,0,0,7
1,2,1,8,0,0,7
0,2,1,0,0,0,7
0,2,51,11,0,0,7
0,2,51,9,0,0,7
0,2,1,8,0,0,7
1,2,29,15,0,0,7
0,2,17,13,0,0,7
1,1,13,21,1,12,7
0,2,48,13,0,0,7
0,1,37,20,1,12,7
1,2,37,16,7,9,7
0,2,37,14,0,0,7
1,2,37,9,0,0,7
0,2,37,5,0,0,7
8,5,37,22,3,9,7
1,2,45,20,1,14,7
0,2,45,18,7,11,7
0,2,1,11,0,0,7
0,2,1,14,0,0,7
0,2,1,12,0,0,7
0,2,1,13,0,0,7
2,2,13,11,0,0,7
0,2,1,11,0,0,7
0,2,1,10,0,0,7
1,2,1,8,0,0,7
0,2,13,7,0,0,7
0,2,1,15,0,0,7
0,2,13,15,0,0,7
0,2,1,8,0,0,7
1,2,24,17,7,10,7
4,4,24,16,7,9,7
0,2,0,0,0,0,7
1,2,24,16,7,10,7
0,2,48,12,0,0,7
0,2,48,9,0,0,7
2,1,47,21,1,14,7
2,1,28,18,7,12,7
0,1,28,17,7,11,7
1,2,45,20,0,0,7
0,2,45,15,0,0,7
0,2,51,11,0,0,7
4,2,17,15,0,0,7
3,4,17,14,0,0,7
1,2,17,14,0,0,7
2,2,13,14,0,0,7
0,2,28,11,0,0,7
0,2,28,8,0,0,7
1,2,28,9,0,0,7
3,2,28,19,7,12,7
3,1,17,20,0,0,7
1,2,17,13,0,0,7
0,2,17,7,0,0,7
2,4,17,21,1,12,7
1,1,36,19,7,12,7
0,5,17,15,0,0,7
3,2,17,9,0,0,7
0,2,17,5,0,0,7
2,1,40,20,1,12,7
0,2,48,21,1,14,7
0,2,32,6,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
0,2,0,0,0,0,7
3,1,18,18,1,12,7
0,2,18,14,0,0,7
1,2,18,10,0,0,7
2,2,18,21,3,12,7
0,5,18,21,7,11,7
3,2,45,23,1,14,7
3,5,45,15,0,0,7
3,2,48,18,3,12,7
2,2,48,16,7,8,7
0,2,48,14,0,0,7
0,2,48,12,0,0,7
0,2,48,12,0,0,7
0,2,48,14,0,0,7
3,2,48,9,0,0,7
1,2,48,16,3,10,7
0,2,48,15,0,0,7
0,2,48,12,0,0,7
3,1,45,22,7,12,7
1,2,45,16,7,8,7
0,2,45,14,0,0,7
0,2,45,8,0,0,7
1,1,29,16,7,11,7
0,2,6,13,0,0,7
1,2,6,11,0,0,7
0,2,6,9,0,0,7
0,2,6,7,0,0,7
1,2,24,22,1,16,7
0,2,24,13,0,0,7
1,2,12,21,5,11,7
0,1,12,22,1,16,7
0,2,21,16,7,9,7
0,1,21,15,0,0,7
0,2,21,14,0,0,7
4,2,45,19,1,7,7
0,2,51,17,1,11,7
3,2,45,13,0,0,7
0,2,45,6,0,0,7
0,2,6,15,0,0,7
0,2,55,8,0,0,7
0,2,55,8,0,0,7
1,2,26,17,7,11,7
1,2,13,17,3,11,7
0,2,26,6,0,0,7
1,2,26,18,7,99,7
0,2,26,15,0,0,7
0,2,26,13,0,0,7
0,2,26,6,0,0,7
0,2,26,5,0,0,7
3,2,26,17,7,10,7
0,2,51,18,7,11,7
0,2,0,0,0,0,7
0,2,51,22,1,16,7
4,2,12,21,0,0,7
0,2,6,20,1,13,7
2,1,6,18,7,13,7
1,2,6,12,0,0,7
4,5,6,13,0,0,7
5,2,48,15,0,0,7
0,2,11,9,0,0,7
0,2,48,22,3,15,7
1,2,51,19,7,13,7
0,2,51,12,0,0,7
0,2,24,6,0,0,7
0,2,24,12,0,0,7
0,2,22,14,0,0,7
0,2,51,14,0,0,7
0,2,13,7,0,0,7
4,2,45,14,0,0,7
1,2,45,12,0,0,7
0,2,45,6,0,0,7
0,2,45,7,0,0,7
2,2,13,17,1,11,7
0,2,0,0,0,0,7
4,2,51,20,1,12,7
1,2,51,21,6,10,7
2,2,0,0,0,0,7
1,2,51,15,0,0,7
0,2,51,10,0,0,7
3,1,51,19,1,12,7
0,2,51,17,7,12,7
1,2,37,11,0,0,7
2,5,45,19,7,12,7
1,1,45,20,0,0,7
0,2,45,16,1,9,7
0,2,45,7,0,0,7
0,2,51,5,0,0,7
2,2,6,14,0,0,7
1,2,6,12,0,0,7
0,2,6,10,0,0,7
0,2,24,17,7,12,7
4,1,24,18,7,12,7
0,2,6,6,0,0,7
0,2,6,5,0,0,7
0,2,45,13,0,0,7
0,2,24,9,0,0,7
2,2,24,18,3,12,7
1,2,24,14,0,0,7
1,2,24,14,0,0,7
0,2,11,0,0,0,7
2,2,13,14,0,0,7
0,2,17,12,0,0,7
0,2,24,8,0,0,7
2,1,45,18,1,12,7
3,1,45,21,7,15,7
0,2,45,7,0,0,7
1,5,45,18,3,12,7
1,2,45,13,0,0,7
0,2,13,12,0,0,7
1,2,45,8,0,0,7
2,2,28,22,7,14,7
1,2,17,13,0,0,7
0,2,17,12,0,0,7
0,2,22,21,7,13,7
0,2,6,16,7,9,7
0,2,22,8,0,0,7
0,2,22,9,0,0,7
0,2,6,15,0,0,7
2,2,48,21,1,12,7
0,2,48,13,0,0,7
1,2,48,13,0,0,7
1,2,48,8,0,0,7
1,2,22,22,3,11,7
4,1,22,22,8,12,7
0,2,22,20,1,12,7
2,1,0,0,0,0,7
0,2,22,13,0,0,7
0,2,22,8,0,0,7
0,2,22,0,0,0,7
0,2,28,17,7,11,7
2,2,28,23,1,11,7
0,2,28,12,0,0,7
0,0,28,12,0,0,7
0,2,28,11,0,0,7
