Child_BIRTHS_ALL_YEAR,MARITAL_STATUS_ALL_YEAR,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR,marriage_dummies,treatment,women_LFP,post,post_treatment
0,2,24,18,7,11,13,0,0,0,0,0
1,2,26,23,1,12,13,0,1,1,0,0
0,2,26,21,1,12,13,0,1,1,0,0
0,2,26,21,7,0,13,0,1,0,0,0
1,2,26,21,3,9,13,0,1,0,0,0
0,2,26,17,7,11,13,0,1,0,0,0
0,2,48,13,0,0,13,0,1,0,0,0
0,2,48,14,0,0,13,0,1,0,0,0
0,2,48,20,3,12,13,0,1,0,0,0
0,2,48,19,3,12,13,0,1,0,0,0
2,2,26,20,1,12,13,0,1,1,0,0
0,2,26,16,1,11,13,0,1,1,0,0
0,2,26,13,0,0,13,0,1,0,0,0
4,2,26,23,1,11,13,0,1,1,0,0
1,2,26,16,3,10,13,0,1,0,0,0
0,2,48,18,1,12,13,0,1,1,0,0
1,2,24,23,1,12,13,0,0,1,0,0
1,2,24,22,0,0,13,0,0,0,0,0
0,2,48,18,1,12,13,0,1,1,0,0
0,2,48,15,0,0,13,0,1,0,0,0
0,2,24,17,7,11,13,0,0,0,0,0
0,2,24,21,1,13,13,0,0,1,0,0
3,2,48,24,1,0,13,0,1,1,0,0
2,2,48,22,1,12,13,0,1,1,0,0
0,2,48,20,1,12,13,0,1,1,0,0
0,2,48,18,6,12,13,0,1,0,0,0
0,2,48,18,1,12,13,0,1,1,0,0
0,2,48,20,0,0,13,0,1,0,0,0
3,2,48,15,0,0,13,0,1,0,0,0
1,2,48,22,0,0,13,0,1,0,0,0
0,2,48,18,7,11,13,0,1,0,0,0
0,2,24,19,1,12,13,0,0,1,0,0
1,2,26,23,3,14,13,0,1,0,0,0
0,2,26,12,0,0,13,0,1,0,0,0
0,2,26,21,7,14,13,0,1,0,0,0
0,2,26,19,3,11,13,0,1,0,0,0
0,2,26,12,0,0,13,0,1,0,0,0
0,2,26,11,0,0,13,0,1,0,0,0
3,2,26,23,3,13,13,0,1,0,0,0
5,2,48,21,3,10,13,0,1,0,0,0
0,2,24,13,0,0,13,0,0,0,0,0
0,2,24,18,7,11,13,0,0,0,0,0
0,2,24,23,1,12,13,0,0,1,0,0
4,1,24,24,7,12,13,1,0,0,0,0
0,2,24,15,0,0,13,0,0,0,0,0
2,2,24,24,1,12,13,0,0,1,0,0
1,2,24,20,7,12,13,0,0,0,0,0
1,2,24,20,7,13,13,0,0,0,0,0
0,2,24,0,0,0,13,0,0,0,0,0
0,2,24,14,0,0,13,0,0,0,0,0
0,2,48,19,7,0,13,0,1,0,0,0
1,2,48,19,3,12,13,0,1,0,0,0
1,2,48,14,0,0,13,0,1,0,0,0
1,4,48,25,1,16,13,0,1,1,0,0
2,1,48,23,1,14,13,1,1,1,0,0
0,2,24,17,0,0,13,0,0,0,0,0
0,2,24,25,1,12,13,0,0,1,0,0
1,2,24,20,1,13,13,0,0,1,0,0
0,2,24,17,7,11,13,0,0,0,0,0
1,2,24,16,7,9,13,0,0,0,0,0
0,2,24,11,0,0,13,0,0,0,0,0
0,2,24,20,7,14,13,0,0,0,0,0
0,2,24,23,1,16,13,0,0,1,0,0
0,2,24,23,0,0,13,0,0,0,0,0
0,2,24,19,3,12,13,0,0,0,0,0
0,2,24,16,7,9,13,0,0,0,0,0
0,2,24,20,0,0,13,0,0,0,0,0
1,2,24,24,3,12,13,0,0,0,0,0
2,2,48,16,3,9,13,0,1,0,0,0
2,2,48,14,0,0,13,0,1,0,0,0
0,2,24,14,0,0,13,0,0,0,0,0
0,2,48,21,3,12,13,0,1,0,0,0
0,2,48,16,7,10,13,0,1,0,0,0
0,2,25,22,1,16,15,0,1,1,0,0
0,2,26,22,1,16,15,0,1,1,0,0
1,2,48,19,3,12,15,0,1,0,0,0
2,5,48,17,3,12,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
2,1,48,23,0,0,15,1,1,0,0,0
0,1,48,19,1,13,15,1,1,1,0,0
0,2,48,19,7,13,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,26,15,0,0,15,0,1,0,0,0
0,2,49,18,1,13,15,0,1,1,0,0
0,2,48,13,0,0,15,0,1,0,0,0
0,2,26,18,1,13,15,0,1,1,0,0
0,2,48,16,7,10,15,0,1,0,0,0
1,2,48,23,1,14,15,0,1,1,0,0
1,1,48,22,3,13,15,1,1,0,0,0
0,2,48,22,1,10,15,0,1,1,0,0
0,1,26,19,1,13,15,1,1,1,0,0
0,1,26,16,1,11,15,1,1,1,0,0
1,1,26,20,1,13,15,1,1,1,0,0
0,2,26,21,7,13,15,0,1,0,0,0
0,2,40,16,3,10,15,0,1,0,0,0
4,1,40,25,6,12,15,1,1,0,0,0
0,2,26,24,1,14,15,0,1,1,0,0
0,2,48,17,1,10,15,0,1,1,0,0
1,1,48,21,1,12,15,1,1,1,0,0
0,2,25,19,5,10,15,0,1,0,0,0
0,2,25,18,1,12,15,0,1,1,0,0
0,2,25,17,7,11,15,0,1,0,0,0
0,1,25,24,1,15,15,1,1,1,0,0
0,2,25,23,1,16,15,0,1,1,0,0
0,1,48,24,1,14,15,1,1,1,0,0
0,2,48,22,1,14,15,0,1,1,0,0
0,2,48,21,1,13,15,0,1,1,0,0
0,2,48,18,7,11,15,0,1,0,0,0
0,2,48,17,1,11,15,0,1,1,0,0
0,2,48,14,0,0,15,0,1,0,0,0
0,2,48,16,7,10,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,25,25,1,14,15,0,1,1,0,0
1,1,26,25,1,16,15,1,1,1,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,4,24,24,1,16,15,0,0,1,0,0
0,2,26,15,0,0,15,0,1,0,0,0
0,2,26,24,1,17,15,0,1,1,0,0
4,1,26,22,1,14,15,1,1,1,0,0
0,1,26,22,1,16,15,1,1,1,0,0
1,1,26,18,1,13,15,1,1,1,0,0
0,2,25,14,0,0,15,0,1,0,0,0
0,1,49,20,7,0,15,1,1,0,0,0
0,2,49,17,7,10,15,0,1,0,0,0
0,4,26,23,1,12,15,0,1,1,0,0
0,2,26,14,0,0,15,0,1,0,0,0
1,1,40,25,1,17,15,1,1,1,0,0
0,2,26,22,0,0,15,0,1,0,0,0
0,2,26,20,1,15,15,0,1,1,0,0
0,2,26,19,0,0,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,24,20,3,12,15,0,0,0,0,0
0,2,25,22,1,0,15,0,1,1,0,0
0,2,25,22,0,0,15,0,1,0,0,0
0,2,25,19,0,0,15,0,1,0,0,0
0,2,25,17,1,11,15,0,1,1,0,0
0,2,25,13,0,0,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,48,24,1,14,15,0,1,1,0,0
0,2,48,16,7,9,15,0,1,0,0,0
0,4,48,23,1,17,15,0,1,1,0,0
0,2,26,18,1,11,15,0,1,1,0,0
2,1,48,22,1,12,15,1,1,1,0,0
2,2,26,21,1,13,15,0,1,1,0,0
0,1,25,24,7,17,15,1,1,0,0,0
0,1,25,24,1,17,15,1,1,1,0,0
0,2,25,21,3,15,15,0,1,0,0,0
0,2,25,19,1,12,15,0,1,1,0,0
0,2,25,18,7,12,15,0,1,0,0,0
0,2,25,19,7,12,15,0,1,0,0,0
0,2,48,21,0,0,15,0,1,0,0,0
0,2,26,16,7,9,15,0,1,0,0,0
0,2,26,16,7,9,15,0,1,0,0,0
3,5,40,25,6,12,15,0,1,0,0,0
0,2,40,23,1,12,15,0,1,1,0,0
0,2,26,15,0,0,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,24,25,3,17,15,0,0,0,0,0
0,1,40,20,1,12,15,1,1,1,0,0
0,2,48,13,0,0,15,0,1,0,0,0
3,1,24,19,7,12,15,1,0,0,0,0
0,2,24,18,1,12,15,0,0,1,0,0
0,2,48,20,1,14,15,0,1,1,0,0
3,1,48,20,7,12,15,1,1,0,0,0
0,2,48,23,1,16,15,0,1,1,0,0
0,2,48,22,7,15,15,0,1,0,0,0
0,2,49,14,0,0,15,0,1,0,0,0
0,2,48,20,1,12,15,0,1,1,0,0
2,1,48,25,6,0,15,1,1,0,0,0
0,1,26,24,1,16,15,1,1,1,0,0
0,2,26,24,1,16,15,0,1,1,0,0
3,1,26,25,7,14,15,1,1,0,0,0
0,2,25,18,1,11,15,0,1,1,0,0
0,2,25,16,7,9,15,0,1,0,0,0
0,2,25,13,0,0,15,0,1,0,0,0
0,2,49,25,1,16,15,0,1,1,0,0
0,2,49,20,1,12,15,0,1,1,0,0
0,2,49,19,1,12,15,0,1,1,0,0
0,2,40,24,5,12,15,0,1,0,0,0
1,2,40,23,7,15,15,0,1,0,0,0
0,2,40,21,1,14,15,0,1,1,0,0
0,2,40,16,1,11,15,0,1,1,0,0
0,2,24,13,0,0,15,0,0,0,0,0
0,1,49,18,1,12,15,1,1,1,0,0
0,2,49,19,7,12,15,0,1,0,0,0
2,2,40,25,1,12,15,0,1,1,0,0
0,2,25,25,1,17,15,0,1,1,0,0
0,2,25,23,1,17,15,0,1,1,0,0
0,2,25,15,0,0,15,0,1,0,0,0
0,2,24,15,0,0,15,0,0,0,0,0
0,2,25,23,1,16,15,0,1,1,0,0
6,2,48,25,3,10,15,0,1,0,0,0
3,2,48,21,3,11,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
2,1,48,23,2,12,15,1,1,0,0,0
2,2,48,20,0,0,15,0,1,0,0,0
0,2,48,18,7,10,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,48,14,0,0,15,0,1,0,0,0
0,2,25,20,1,14,15,0,1,1,0,0
1,4,48,22,7,12,15,0,1,0,0,0
0,2,40,16,7,10,15,0,1,0,0,0
0,2,26,18,1,12,15,0,1,1,0,0
0,2,26,20,1,14,15,0,1,1,0,0
1,1,26,23,1,15,15,1,1,1,0,0
1,2,26,21,3,12,15,0,1,0,0,0
0,2,26,19,1,13,15,0,1,1,0,0
0,2,26,18,1,12,15,0,1,1,0,0
0,2,26,13,0,0,15,0,1,0,0,0
0,2,49,21,0,0,15,0,1,0,0,0
0,2,25,21,0,0,15,0,1,0,0,0
0,2,48,21,0,0,15,0,1,0,0,0
0,1,48,23,0,0,15,1,1,0,0,0
0,2,48,20,0,0,15,0,1,0,0,0
0,2,24,20,7,0,15,0,0,0,0,0
0,2,24,17,7,10,15,0,0,0,0,0
1,2,49,22,3,13,15,0,1,0,0,0
1,2,49,21,1,12,15,0,1,1,0,0
0,2,48,19,7,10,15,0,1,0,0,0
0,2,48,18,1,12,15,0,1,1,0,0
0,2,48,23,1,15,15,0,1,1,0,0
0,2,48,14,0,0,15,0,1,0,0,0
0,2,48,16,7,9,15,0,1,0,0,0
0,2,48,22,1,12,15,0,1,1,0,0
1,2,48,17,7,11,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
1,2,48,15,0,0,15,0,1,0,0,0
0,2,48,19,7,13,15,0,1,0,0,0
0,2,48,13,0,0,15,0,1,0,0,0
2,1,48,22,6,10,15,1,1,0,0,0
0,2,48,19,7,13,15,0,1,0,0,0
0,2,48,16,7,9,15,0,1,0,0,0
0,2,48,14,0,0,15,0,1,0,0,0
0,2,24,24,3,12,15,0,0,0,0,0
1,2,24,21,3,9,15,0,0,0,0,0
1,2,24,19,1,10,15,0,0,1,0,0
0,2,24,13,0,0,15,0,0,0,0,0
0,2,24,18,7,12,15,0,0,0,0,0
3,1,26,24,6,14,15,1,1,0,0,0
0,1,26,23,1,13,15,1,1,1,0,0
0,2,26,22,1,14,15,0,1,1,0,0
0,1,26,22,1,14,15,1,1,1,0,0
0,2,26,17,7,10,15,0,1,0,0,0
0,2,26,14,0,0,15,0,1,0,0,0
0,2,26,20,3,11,15,0,1,0,0,0
0,2,26,15,0,0,15,0,1,0,0,0
1,2,26,25,1,12,15,0,1,1,0,0
2,2,26,24,1,12,15,0,1,1,0,0
2,2,26,20,1,11,15,0,1,1,0,0
0,2,26,19,7,11,15,0,1,0,0,0
1,2,26,19,1,12,15,0,1,1,0,0
3,2,26,16,7,10,15,0,1,0,0,0
0,2,26,14,0,0,15,0,1,0,0,0
0,2,26,25,1,12,15,0,1,1,0,0
2,2,26,20,1,12,15,0,1,1,0,0
3,2,26,25,3,12,15,0,1,0,0,0
2,2,26,20,3,11,15,0,1,0,0,0
1,2,26,20,1,13,15,0,1,1,0,0
0,2,26,14,0,0,15,0,1,0,0,0
0,2,26,14,0,0,15,0,1,0,0,0
3,2,26,22,1,11,15,0,1,1,0,0
0,2,26,22,1,13,15,0,1,1,0,0
3,2,26,25,1,14,15,0,1,1,0,0
0,2,24,20,7,14,15,0,0,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,48,14,0,0,15,0,1,0,0,0
1,1,48,25,1,16,15,1,1,1,0,0
2,1,48,21,1,12,15,1,1,1,0,0
0,2,48,20,1,12,15,0,1,1,0,0
2,5,48,19,1,12,15,0,1,1,0,0
1,2,48,17,3,12,15,0,1,0,0,0
0,2,26,18,0,0,15,0,1,0,0,0
0,2,48,22,1,16,15,0,1,1,0,0
0,2,48,20,3,15,15,0,1,0,0,0
0,2,48,19,3,14,15,0,1,0,0,0
2,1,48,22,1,12,15,1,1,1,0,0
0,2,48,22,1,12,15,0,1,1,0,0
0,2,48,20,7,13,15,0,1,0,0,0
0,2,24,19,1,13,15,0,0,1,0,0
3,5,48,23,1,13,15,0,1,1,0,0
0,2,48,16,1,10,15,0,1,1,0,0
0,2,24,24,1,12,15,0,0,1,0,0
0,2,24,18,7,11,15,0,0,0,0,0
0,1,24,25,1,11,15,1,0,1,0,0
0,2,26,19,1,12,15,0,1,1,0,0
2,2,26,24,1,10,15,0,1,1,0,0
0,2,26,15,0,0,15,0,1,0,0,0
2,1,26,25,3,13,15,1,1,0,0,0
0,2,26,24,1,17,15,0,1,1,0,0
0,2,26,23,1,16,15,0,1,1,0,0
0,2,26,18,1,12,15,0,1,1,0,0
0,5,48,23,0,0,15,0,1,0,0,0
1,2,48,23,6,12,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
2,2,48,18,3,11,15,0,1,0,0,0
0,2,48,16,7,10,15,0,1,0,0,0
1,2,24,25,3,10,15,0,0,0,0,0
2,2,24,24,1,11,15,0,0,1,0,0
1,2,24,25,3,12,15,0,0,0,0,0
2,2,24,22,3,11,15,0,0,0,0,0
1,2,24,20,1,11,15,0,0,1,0,0
0,2,24,24,3,12,15,0,0,0,0,0
0,2,24,17,3,10,15,0,0,0,0,0
1,1,26,23,6,14,15,1,1,0,0,0
0,2,26,14,0,0,15,0,1,0,0,0
2,2,26,23,1,13,15,0,1,1,0,0
0,2,48,22,3,10,15,0,1,0,0,0
0,2,48,19,3,12,15,0,1,0,0,0
1,2,48,25,3,12,15,0,1,0,0,0
2,4,48,24,1,13,15,0,1,1,0,0
1,2,48,22,1,13,15,0,1,1,0,0
0,2,48,20,1,14,15,0,1,1,0,0
2,1,48,22,1,13,15,1,1,1,0,0
0,2,48,24,0,0,15,0,1,0,0,0
0,2,48,22,0,0,15,0,1,0,0,0
2,2,24,24,1,12,15,0,0,1,0,0
1,2,24,21,3,12,15,0,0,0,0,0
0,2,24,16,7,10,15,0,0,0,0,0
2,2,24,22,6,12,15,0,0,0,0,0
0,2,24,22,1,15,15,0,0,1,0,0
0,2,24,19,1,14,15,0,0,1,0,0
0,2,24,15,0,0,15,0,0,0,0,0
0,2,48,18,1,11,15,0,1,1,0,0
0,1,24,24,1,16,15,1,0,1,0,0
2,2,24,21,1,12,15,0,0,1,0,0
0,2,48,25,1,16,15,0,1,1,0,0
1,2,48,20,1,13,15,0,1,1,0,0
2,2,48,22,3,11,15,0,1,0,0,0
0,2,48,17,3,11,15,0,1,0,0,0
1,2,48,14,0,0,15,0,1,0,0,0
0,2,48,15,0,0,15,0,1,0,0,0
0,2,48,20,0,0,15,0,1,0,0,0
0,2,48,16,7,10,15,0,1,0,0,0
0,2,24,20,1,12,15,0,0,1,0,0
1,2,26,25,1,12,15,0,1,1,0,0
0,2,26,23,1,13,15,0,1,1,0,0
0,2,26,23,3,16,15,0,1,0,0,0
1,2,26,23,3,11,15,0,1,0,0,0
0,2,26,19,0,0,15,0,1,0,0,0
2,2,48,23,1,13,15,0,1,1,0,0
0,2,48,14,0,0,15,0,1,0,0,0
0,2,48,16,3,9,15,0,1,0,0,0
0,2,48,22,1,12,15,0,1,1,0,0
0,2,48,21,1,12,15,0,1,1,0,0
2,2,26,22,1,12,15,0,1,1,0,0
0,2,26,15,0,0,15,0,1,0,0,0
4,2,26,24,3,12,15,0,1,0,0,0
1,2,26,18,1,11,15,0,1,1,0,0
0,2,48,21,1,14,15,0,1,1,0,0
1,2,24,25,1,12,15,0,0,1,0,0
1,2,24,23,1,14,15,0,0,1,0,0
0,2,48,20,0,0,15,0,1,0,0,0
0,2,48,17,0,12,15,0,1,0,0,0
0,2,24,19,3,12,15,0,0,0,0,0
0,2,24,22,1,14,15,0,0,1,0,0
2,2,48,25,6,12,15,0,1,0,0,0
0,2,48,22,1,12,15,0,1,1,0,0
0,2,48,20,1,12,15,0,1,1,0,0
0,2,48,20,1,14,15,0,1,1,0,0
0,2,48,21,0,0,15,0,1,0,0,0
3,2,48,17,7,11,15,0,1,0,0,0
1,2,48,24,0,0,15,0,1,0,0,0
0,2,48,21,0,0,15,0,1,0,0,0
0,2,24,21,1,12,15,0,0,1,0,0
0,2,48,23,1,13,15,0,1,1,0,0
1,2,26,25,3,12,15,0,1,0,0,0
0,2,26,14,0,0,15,0,1,0,0,0
0,2,26,24,3,14,15,0,1,0,0,0
0,2,26,22,1,12,15,0,1,1,0,0
0,2,26,14,0,0,15,0,1,0,0,0
0,2,26,13,0,0,15,0,1,0,0,0
3,2,26,25,7,13,15,0,1,0,0,0
5,2,48,23,3,10,15,0,1,0,0,0
0,2,24,14,0,0,15,0,0,0,0,0
0,2,24,20,1,13,15,0,0,1,0,0
0,2,24,25,1,12,15,0,0,1,0,0
0,2,24,17,7,9,15,0,0,0,0,0
1,2,24,22,1,14,15,0,0,1,0,0
1,2,24,22,3,16,15,0,0,0,0,0
0,2,24,0,0,0,15,0,0,0,0,0
0,2,24,16,7,10,15,0,0,0,0,0
0,2,48,21,0,0,15,0,1,0,0,0
1,2,48,21,1,14,15,0,1,1,0,0
1,2,48,16,3,10,15,0,1,0,0,0
2,1,48,22,1,14,15,1,1,1,0,0
2,1,48,25,1,14,15,1,1,1,0,0
0,2,24,19,0,0,15,0,0,0,0,0
1,2,24,22,1,13,15,0,0,1,0,0
0,2,24,18,7,12,15,0,0,0,0,0
1,2,24,18,7,11,15,0,0,0,0,0
1,2,48,19,6,11,15,0,1,0,0,0
0,2,24,13,0,0,15,0,0,0,0,0
0,2,24,22,7,16,15,0,0,0,0,0
0,2,24,25,0,0,15,0,0,0,0,0
0,2,24,21,0,0,15,0,0,0,0,0
0,2,24,18,3,13,15,0,0,0,0,0
0,2,24,22,1,17,15,0,0,1,0,0
2,2,48,18,6,12,15,0,1,0,0,0
2,2,48,16,7,11,15,0,1,0,0,0
0,2,24,16,7,10,15,0,0,0,0,0
0,2,48,23,3,12,15,0,1,0,0,0
0,2,48,18,7,11,15,0,1,0,0,0
0,2,25,24,1,17,17,0,1,1,0,0
0,2,26,24,6,16,17,0,1,0,0,0
1,2,48,21,6,12,17,0,1,0,0,0
2,5,48,19,7,12,17,0,1,0,0,0
0,2,48,16,7,10,17,0,1,0,0,0
0,2,48,21,0,0,17,0,1,0,0,0
0,2,48,17,7,12,17,0,1,0,0,0
0,2,26,18,3,11,17,0,1,0,0,0
0,2,49,20,1,14,17,0,1,1,0,0
0,2,48,15,0,0,17,0,1,0,0,0
0,2,26,20,1,15,17,0,1,1,0,0
1,2,48,25,1,14,17,0,1,1,0,0
1,1,48,24,1,13,17,1,1,1,0,0
0,2,25,25,1,16,17,0,1,1,0,0
0,2,48,25,1,10,17,0,1,1,0,0
0,1,26,18,1,12,17,1,1,1,0,0
1,1,26,22,1,15,17,1,1,1,0,0
0,2,26,23,1,16,17,0,1,1,0,0
0,2,40,17,1,10,17,0,1,1,0,0
0,2,48,20,0,0,17,0,1,0,0,0
1,1,48,23,6,12,17,1,1,0,0,0
0,2,25,21,5,11,17,0,1,0,0,0
0,2,25,20,1,14,17,0,1,1,0,0
0,2,25,18,1,13,17,0,1,1,0,0
0,2,25,25,1,16,17,0,1,1,0,0
0,2,48,24,1,14,17,0,1,1,0,0
0,2,48,23,1,14,17,0,1,1,0,0
0,2,48,20,7,13,17,0,1,0,0,0
0,2,48,19,1,13,17,0,1,1,0,0
0,2,48,16,1,12,17,0,1,1,0,0
0,2,48,19,7,12,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,2,26,17,7,11,17,0,1,0,0,0
4,1,26,24,3,14,17,1,1,0,0,0
0,1,26,24,7,17,17,1,1,0,0,0
1,1,26,21,7,15,17,1,1,0,0,0
0,2,25,17,3,11,17,0,1,0,0,0
0,1,49,22,1,15,17,1,1,1,0,0
0,2,49,19,1,13,17,0,1,1,0,0
0,2,26,16,7,10,17,0,1,0,0,0
0,2,26,22,1,15,17,0,1,1,0,0
0,2,48,18,7,12,17,0,1,0,0,0
0,2,24,21,1,12,17,0,0,1,0,0
0,2,25,24,0,0,17,0,1,0,0,0
0,2,25,24,0,0,17,0,1,0,0,0
0,2,25,19,1,13,17,0,1,1,0,0
0,2,25,15,0,0,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,2,48,18,3,9,17,0,1,0,0,0
0,4,48,25,7,17,17,0,1,0,0,0
0,2,26,18,1,11,17,0,1,1,0,0
0,2,26,20,1,12,17,0,1,1,0,0
2,1,48,23,7,12,17,1,1,0,0,0
2,2,26,23,1,13,17,0,1,1,0,0
0,2,25,23,1,15,17,0,1,1,0,0
0,2,25,21,1,12,17,0,1,1,0,0
0,2,25,20,0,0,17,0,1,0,0,0
0,2,25,21,0,0,17,0,1,0,0,0
0,2,48,23,1,16,17,0,1,1,0,0
0,2,26,19,7,12,17,0,1,0,0,0
0,2,26,19,7,12,17,0,1,0,0,0
0,2,40,25,1,12,17,0,1,1,0,0
0,2,26,17,7,11,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,1,40,22,1,12,17,1,1,1,0,0
0,2,48,15,0,0,17,0,1,0,0,0
0,2,24,20,1,12,17,0,0,1,0,0
0,2,48,22,1,14,17,0,1,1,0,0
3,1,48,22,7,15,17,1,1,0,0,0
0,2,48,25,1,16,17,0,1,1,0,0
0,2,48,24,7,17,17,0,1,0,0,0
0,1,49,22,1,16,17,1,1,1,0,0
0,2,49,16,1,9,17,0,1,1,0,0
0,2,25,20,1,14,17,0,1,1,0,0
0,2,25,18,7,12,17,0,1,0,0,0
0,2,25,16,7,10,17,0,1,0,0,0
0,2,49,23,0,0,17,0,1,0,0,0
0,2,49,21,1,14,17,0,1,1,0,0
1,2,40,25,6,17,17,0,1,0,0,0
0,2,40,23,7,14,17,0,1,0,0,0
0,2,40,18,3,13,17,0,1,0,0,0
0,2,24,15,0,0,17,0,0,0,0,0
0,1,49,20,0,0,17,1,1,0,0,0
0,1,49,18,7,12,17,1,1,0,0,0
0,2,49,21,7,14,17,0,1,0,0,0
0,2,26,22,1,17,17,0,1,1,0,0
0,2,25,25,1,16,17,0,1,1,0,0
0,2,25,16,1,11,17,0,1,1,0,0
0,2,24,17,1,11,17,0,0,1,0,0
0,2,25,25,1,16,17,0,1,1,0,0
3,2,48,23,3,11,17,0,1,0,0,0
0,2,48,17,7,10,17,0,1,0,0,0
2,1,48,25,7,14,17,1,1,0,0,0
2,2,48,22,1,16,17,0,1,1,0,0
0,2,48,19,3,12,17,0,1,0,0,0
0,2,48,17,0,11,17,0,1,0,0,0
0,2,48,16,7,10,17,0,1,0,0,0
0,2,25,21,7,0,17,0,1,0,0,0
1,4,48,24,7,17,17,0,1,0,0,0
0,2,40,18,7,13,17,0,1,0,0,0
0,2,26,20,0,0,17,0,1,0,0,0
0,2,26,23,1,16,17,0,1,1,0,0
1,1,26,25,6,15,17,1,1,0,0,0
1,2,26,23,3,12,17,0,1,0,0,0
0,2,26,21,1,14,17,0,1,1,0,0
0,2,26,20,1,14,17,0,1,1,0,0
0,2,26,15,0,0,17,0,1,0,0,0
0,2,49,23,1,17,17,0,1,1,0,0
0,2,25,24,1,16,17,0,1,1,0,0
0,2,26,23,1,16,17,0,1,1,0,0
0,1,48,25,1,17,17,1,1,1,0,0
0,2,48,22,0,0,17,0,1,0,0,0
1,2,49,24,1,13,17,0,1,1,0,0
1,2,49,23,1,12,17,0,1,1,0,0
0,2,48,16,7,13,17,0,1,0,0,0
0,2,48,21,7,14,17,0,1,0,0,0
0,2,48,20,1,12,17,0,1,1,0,0
0,2,48,16,7,10,17,0,1,0,0,0
0,2,48,18,7,11,17,0,1,0,0,0
0,2,48,24,6,12,17,0,1,0,0,0
1,2,48,19,1,13,17,0,1,1,0,0
0,2,48,17,7,11,17,0,1,0,0,0
1,2,48,17,1,12,17,0,1,1,0,0
0,2,48,15,0,0,17,0,1,0,0,0
2,1,48,25,6,10,17,1,1,0,0,0
0,2,48,21,3,14,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,2,48,16,7,9,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,2,48,17,7,11,17,0,1,0,0,0
0,2,26,22,7,15,17,0,1,0,0,0
0,2,24,22,1,16,17,0,0,1,0,0
0,2,24,17,7,11,17,0,0,0,0,0
2,5,25,25,1,14,17,0,1,1,0,0
0,2,25,20,1,12,17,0,1,1,0,0
0,1,25,21,1,12,17,1,1,1,0,0
1,1,26,21,1,12,17,1,1,1,0,0
0,2,26,18,1,11,17,0,1,1,0,0
1,2,24,23,1,9,17,0,0,1,0,0
1,2,24,21,1,10,17,0,0,1,0,0
0,2,24,15,0,0,17,0,0,0,0,0
0,2,24,19,7,12,17,0,0,0,0,0
0,2,26,25,1,16,17,0,1,1,0,0
1,2,26,23,1,15,17,0,1,1,0,0
0,2,26,19,3,12,17,0,1,0,0,0
0,2,26,16,7,11,17,0,1,0,0,0
0,2,26,22,3,11,17,0,1,0,0,0
0,2,26,17,7,10,17,0,1,0,0,0
2,2,26,22,1,11,17,0,1,1,0,0
0,2,26,21,1,11,17,0,1,1,0,0
1,2,26,21,7,12,17,0,1,0,0,0
3,2,26,17,1,10,17,0,1,1,0,0
0,2,26,16,7,9,17,0,1,0,0,0
2,2,26,22,3,12,17,0,1,0,0,0
2,2,26,22,3,11,17,0,1,0,0,0
1,2,26,23,1,13,17,0,1,1,0,0
0,2,26,16,7,10,17,0,1,0,0,0
0,2,26,16,7,10,17,0,1,0,0,0
3,2,26,24,6,11,17,0,1,0,0,0
0,2,26,24,1,14,17,0,1,1,0,0
0,2,48,18,7,11,17,0,1,0,0,0
0,2,48,16,7,10,17,0,1,0,0,0
2,1,48,23,6,12,17,1,1,0,0,0
0,2,48,22,1,12,17,0,1,1,0,0
2,5,48,21,1,12,17,0,1,1,0,0
1,2,48,20,0,0,17,0,1,0,0,0
0,2,24,15,0,0,17,0,0,0,0,0
0,2,24,22,1,17,17,0,0,1,0,0
0,2,26,20,3,12,17,0,1,0,0,0
0,2,48,24,1,16,17,0,1,1,0,0
0,2,48,21,0,0,17,0,1,0,0,0
0,2,48,24,1,12,17,0,1,1,0,0
0,2,24,21,1,13,17,0,0,1,0,0
3,5,48,25,1,13,17,0,1,1,0,0
0,2,48,18,1,13,17,0,1,1,0,0
0,2,24,20,1,12,17,0,0,1,0,0
